data,hora,valor
20110107,0700,298.954
20110107,0800,298.906
20110107,0900,298.858
20110107,1000,298.803
20110107,1100,298.896
20110107,1200,298.992
20110107,1300,299.083
20110107,1400,299.21
20110107,1500,299.365
20110107,1600,299.56
20110107,1700,299.762
20110107,1800,299.887
20110107,1900,299.882
20110107,2000,299.783
20110107,2100,299.749
20110107,2200,299.802
20110107,2300,299.743
20110108,0000,299.686
20110108,0100,299.63
20110108,0200,299.573
20110108,0300,299.515
20110108,0400,299.454
20110108,0500,299.391
20110108,0600,299.328
20110108,0700,299.264
20110108,0800,299.198
20110108,0900,299.139
20110108,1000,299.219
20110108,1100,299.41
20110108,1200,299.604
20110108,1300,299.732
20110108,1400,299.856
20110108,1500,299.99
20110108,1600,300.134
20110108,1700,300.281
20110108,1800,300.349
20110108,1900,300.358
20110108,2000,300.308
20110108,2100,300.284
20110108,2200,300.283
20110108,2300,300.222
20110109,0000,300.16
20110109,0100,300.097
20110109,0200,300.031
20110109,0300,299.958
20110109,0400,299.883
20110109,0500,299.802
20110109,0600,299.719
20110109,0700,299.636
20110109,0800,299.591
20110109,0900,299.473
20110109,1000,299.528
20110109,1100,299.621
20110109,1200,299.72
20110109,1300,299.805
20110109,1400,299.884
20110109,1500,300.01
20110109,1600,300.166
20110109,1700,300.345
20110109,1800,300.527
20110109,1900,300.631
20110109,2000,300.602
20110109,2100,300.564
20110109,2200,300.458
20110109,2300,300.396
20110110,0000,300.337
20110110,0100,300.276
20110110,0200,300.214
20110110,0300,300.15
20110110,0400,300.08
20110110,0500,300.005
20110110,0600,299.924
20110110,0700,299.864
20110110,0800,299.753
20110110,0900,299.673
20110110,1000,299.713
20110110,1100,299.839
20110110,1200,299.99
20110110,1300,300.146
20110110,1400,300.333
20110110,1500,300.562
20110110,1600,300.803
20110110,1700,301.092
20110110,1800,301.314
20110110,1900,301.335
20110110,2000,301.335
20110110,2100,301.305
20110110,2200,301.23
20110110,2300,301.167
20110111,0000,301.093
20110111,0100,301.022
20110111,0200,300.956
20110111,0300,300.897
20110111,0400,300.838
20110111,0500,300.771
20110111,0600,300.701
20110111,0700,300.633
20110111,0800,300.598
20110111,0900,300.501
20110111,1000,300.481
20110111,1100,300.45
20110111,1200,300.423
20110111,1300,300.374
20110111,1400,300.313
20110111,1500,300.3
20110111,1600,300.313
20110111,1700,300.387
20110111,1800,300.383
20110111,1900,300.392
20110111,2000,300.334
20110111,2100,300.377
20110111,2200,300.346
20110111,2300,300.305
20110112,0000,300.258
20110112,0100,300.213
20110112,0200,300.167
20110112,0300,300.12
20110112,0400,300.068
20110112,0500,300.014
20110112,0600,299.958
20110112,0700,299.899
20110112,0800,299.837
20110112,0900,299.781
20110112,1000,299.771
20110112,1100,299.873
20110112,1200,300.012
20110112,1300,300.159
20110112,1400,300.281
20110112,1500,300.4
20110112,1600,300.586
20110112,1700,301.023
20110112,1800,301.063
20110112,1900,300.916
20110112,2000,300.926
20110112,2100,300.905
20110112,2200,300.594
20110112,2300,300.569
20110113,0000,300.539
20110113,0100,300.506
20110113,0200,300.467
20110113,0300,300.42
20110113,0400,300.369
20110113,0500,300.314
20110113,0600,300.258
20110113,0700,300.199
20110113,0800,300.138
20110113,0900,300.079
20110113,1000,300.122
20110113,1100,300.173
20110113,1200,300.258
20110113,1300,300.284
20110113,1400,300.281
20110113,1500,300.271
20110113,1600,300.368
20110113,1700,300.653
20110113,1800,301.087
20110113,1900,301.677
20110113,2000,301.112
20110113,2100,301.672
20110113,2200,301.08
20110113,2300,301.044
20110114,0000,301.005
20110114,0100,300.965
20110114,0200,300.922
20110114,0300,300.877
20110114,0400,300.83
20110114,0500,300.777
20110114,0600,300.72
20110114,0700,300.659
20110114,0800,300.595
20110114,0900,300.54
20110114,1000,300.581
20110114,1100,300.673
20110114,1200,300.792
20110114,1300,300.956
20110114,1400,301.038
20110114,1500,301.114
20110114,1600,301.159
20110114,1700,301.155
20110114,1800,301.118
20110114,1900,301.088
20110114,2000,301.048
20110114,2100,301.011
20110114,2200,300.954
20110114,2300,300.899
20110115,0000,300.845
20110115,0100,300.791
20110115,0200,300.736
20110115,0300,300.679
20110115,0400,300.622
20110115,0500,300.568
20110115,0600,300.521
20110115,0700,300.472
20110115,0800,300.424
20110115,0900,300.38
20110115,1000,300.331
20110115,1100,300.459
20110115,1200,300.673
20110115,1300,300.684
20110115,1400,300.625
20110115,1500,300.451
20110115,1600,300.335
20110115,1700,300.326
20110115,1800,300.247
20110115,1900,300.217
20110115,2000,300.173
20110115,2100,300.133
20110115,2200,300.112
20110115,2300,300.065
20110116,0000,300.017
20110116,0100,299.972
20110116,0200,299.929
20110116,0300,299.886
20110116,0400,299.843
20110116,0500,299.803
20110116,0600,299.759
20110116,0700,299.719
20110116,0800,299.681
20110116,0900,299.642
20110116,1000,299.621
20110116,1100,299.613
20110116,1200,299.612
20110116,1300,299.754
20110116,1400,299.981
20110116,1500,300.239
20110116,1600,300.487
20110116,1700,300.693
20110116,1800,300.674
20110116,1900,300.673
20110116,2000,300.588
20110116,2100,300.662
20110116,2200,300.536
20110116,2300,300.501
20110117,0000,300.465
20110117,0100,300.429
20110117,0200,300.39
20110117,0300,300.347
20110117,0400,300.303
20110117,0500,300.257
20110117,0600,300.208
20110117,0700,300.153
20110117,0800,300.096
20110117,0900,300.042
20110117,1000,300.167
20110117,1100,300.374
20110117,1200,300.602
20110117,1300,300.893
20110117,1400,301.234
20110117,1500,301.573
20110117,1600,301.831
20110117,1700,301.842
20110117,1800,301.973
20110117,1900,301.998
20110117,2000,301.976
20110117,2100,301.916
20110117,2200,301.797
20110117,2300,301.724
20110118,0000,301.655
20110118,0100,301.589
20110118,0200,301.524
20110118,0300,301.462
20110118,0400,301.401
20110118,0500,301.338
20110118,0600,301.275
20110118,0700,301.208
20110118,0800,301.137
20110118,0900,301.07
20110118,1000,301.056
20110118,1100,301.055
20110118,1200,301.095
20110118,1300,301.205
20110118,1400,301.392
20110118,1500,301.675
20110118,1600,302.193
20110118,1700,302.47
20110118,1800,302.322
20110118,1900,302.292
20110118,2000,302.26
20110118,2100,302.177
20110118,2200,302.031
20110118,2300,301.96
20110119,0000,301.89
20110119,0100,301.819
20110119,0200,301.751
20110119,0300,301.68
20110119,0400,301.608
20110119,0500,301.534
20110119,0600,301.462
20110119,0700,301.385
20110119,0800,301.31
20110119,0900,301.238
20110119,1000,301.318
20110119,1100,301.368
20110119,1200,301.435
20110119,1300,301.447
20110119,1400,301.431
20110119,1500,301.454
20110119,1600,301.545
20110119,1700,301.654
20110119,1800,301.729
20110119,1900,301.739
20110119,2000,301.596
20110119,2100,301.531
20110119,2200,301.595
20110119,2300,301.561
20110120,0000,301.527
20110120,0100,301.492
20110120,0200,301.454
20110120,0300,301.409
20110120,0400,301.358
20110120,0500,301.3
20110120,0600,301.235
20110120,0700,301.165
20110120,0800,301.091
20110120,0900,301.016
20110120,1000,301.021
20110120,1100,301.171
20110120,1200,301.329
20110120,1300,301.456
20110120,1400,301.636
20110120,1500,301.969
20110120,1600,302.914
20110120,1700,303.295
20110120,1800,303.125
20110120,1900,302.96
20110120,2000,302.939
20110120,2100,302.887
20110120,2200,302.947
20110120,2300,302.863
20110121,0000,302.78
20110121,0100,302.689
20110121,0200,302.599
20110121,0300,302.51
20110121,0400,302.422
20110121,0500,302.336
20110121,0600,302.249
20110121,0700,302.165
20110121,0800,302.083
20110121,0900,302.009
20110121,1000,302.025
20110121,1100,302.046
20110121,1200,302.126
20110121,1300,302.257
20110121,1400,302.357
20110121,1500,302.363
20110121,1600,302.322
20110121,1700,302.223
20110121,1800,302.081
20110121,1900,301.934
20110121,2000,301.825
20110121,2100,301.767
20110121,2200,301.721
20110121,2300,301.65
20110122,0000,301.579
20110122,0100,301.51
20110122,0200,301.442
20110122,0300,301.375
20110122,0400,301.309
20110122,0500,301.244
20110122,0600,301.181
20110122,0700,301.117
20110122,0800,301.059
20110122,0900,301.002
20110122,1000,300.901
20110122,1100,301.014
20110122,1200,301.189
20110122,1300,301.383
20110122,1400,301.545
20110122,1500,301.647
20110122,1600,301.735
20110122,1700,301.764
20110122,1800,301.656
20110122,1900,301.539
20110122,2000,301.399
20110122,2100,301.36
20110122,2200,301.276
20110122,2300,301.209
20110123,0000,301.144
20110123,0100,301.081
20110123,0200,301.022
20110123,0300,300.965
20110123,0400,300.909
20110123,0500,300.852
20110123,0600,300.792
20110123,0700,300.732
20110123,0800,300.67
20110123,0900,300.612
20110123,1000,300.647
20110123,1100,300.935
20110123,1200,301.268
20110123,1300,301.557
20110123,1400,301.848
20110123,1500,302.151
20110123,1600,302.396
20110123,1700,302.495
20110123,1800,302.342
20110123,1900,302.214
20110123,2000,302.086
20110123,2100,302.054
20110123,2200,302.154
20110123,2300,302.078
20110124,0000,302.008
20110124,0100,301.938
20110124,0200,301.865
20110124,0300,301.793
20110124,0400,301.717
20110124,0500,301.638
20110124,0600,301.559
20110124,0700,301.473
20110124,0800,301.386
20110124,0900,301.301
20110124,1000,301.214
20110124,1100,301.29
20110124,1200,301.443
20110124,1300,301.638
20110124,1400,301.811
20110124,1500,301.881
20110124,1600,301.875
20110124,1700,301.745
20110124,1800,301.54
20110124,1900,301.3
20110124,2000,301.17
20110124,2100,301.077
20110124,2200,300.985
20110124,2300,300.883
20110125,0000,300.79
20110125,0100,300.7
20110125,0200,300.615
20110125,0300,300.537
20110125,0400,300.459
20110125,0500,300.381
20110125,0600,300.301
20110125,0700,300.218
20110125,0800,300.131
20110125,0900,300.046
20110125,1000,299.988
20110125,1100,300.113
20110125,1200,300.28
20110125,1300,300.453
20110125,1400,300.569
20110125,1500,300.688
20110125,1600,300.846
20110125,1700,300.962
20110125,1800,300.979
20110125,1900,300.876
20110125,2000,300.762
20110125,2100,300.73
20110125,2200,300.66
20110125,2300,300.586
20110126,0000,300.515
20110126,0100,300.449
20110126,0200,300.387
20110126,0300,300.329
20110126,0400,300.262
20110126,0500,300.195
20110126,0600,300.123
20110126,0700,300.05
20110126,0800,299.977
20110126,0900,299.903
20110126,1000,299.873
20110126,1100,300.021
20110126,1200,300.208
20110126,1300,300.438
20110126,1400,300.677
20110126,1500,300.933
20110126,1600,301.233
20110126,1700,301.41
20110126,1800,301.441
20110126,1900,301.341
20110126,2000,301.274
20110126,2100,301.236
20110126,2200,301.187
20110126,2300,301.124
20110127,0000,301.061
20110127,0100,301.004
20110127,0200,300.944
20110127,0300,300.883
20110127,0400,300.819
20110127,0500,300.755
20110127,0600,300.69
20110127,0700,300.622
20110127,0800,300.552
20110127,0900,300.484
20110127,1000,300.469
20110127,1100,300.552
20110127,1200,300.604
20110127,1300,300.652
20110127,1400,300.715
20110127,1500,300.855
20110127,1600,301.065
20110127,1700,301.324
20110127,1800,301.594
20110127,1900,301.701
20110127,2000,301.691
20110127,2100,301.663
20110127,2200,301.853
20110127,2300,301.781
20110128,0000,301.712
20110128,0100,301.643
20110128,0200,301.574
20110128,0300,301.502
20110128,0400,301.425
20110128,0500,301.346
20110128,0600,301.262
20110128,0700,301.177
20110128,0800,301.086
20110128,0900,300.997
20110128,1000,300.967
20110128,1100,301.01
20110128,1200,301.045
20110128,1300,301.111
20110128,1400,301.251
20110128,1500,301.473
20110128,1600,301.911
20110128,1700,302.386
20110128,1800,302.49
20110128,1900,302.359
20110128,2000,302.334
20110128,2100,302.183
20110128,2200,302.237
20110128,2300,302.171
20110129,0000,302.106
20110129,0100,302.042
20110129,0200,301.977
20110129,0300,301.91
20110129,0400,301.838
20110129,0500,301.761
20110129,0600,301.683
20110129,0700,301.6
20110129,0800,301.516
20110129,0900,301.431
20110129,1000,301.363
20110129,1100,301.516
20110129,1200,301.64
20110129,1300,301.693
20110129,1400,301.793
20110129,1500,302.074
20110129,1600,302.654
20110129,1700,303.323
20110129,1800,303.481
20110129,1900,303.341
20110129,2000,303.35
20110129,2100,303.282
20110129,2200,303.047
20110129,2300,302.955
20110130,0000,302.868
20110130,0100,302.788
20110130,0200,302.708
20110130,0300,302.622
20110130,0400,302.532
20110130,0500,302.442
20110130,0600,302.351
20110130,0700,302.26
20110130,0800,302.17
20110130,0900,302.084
20110130,1000,302.056
20110130,1100,302.136
20110130,1200,302.222
20110130,1300,302.18
20110130,1400,302.1
20110130,1500,302.008
20110130,1600,301.951
20110130,1700,301.916
20110130,1800,301.877
20110130,1900,301.818
20110130,2000,301.759
20110130,2100,301.702
20110130,2200,301.872
20110130,2300,301.791
20110131,0000,301.712
20110131,0100,301.63
20110131,0200,301.55
20110131,0300,301.468
20110131,0400,301.389
20110131,0500,301.31
20110131,0600,301.231
20110131,0700,301.156
20110131,0800,301.08
20110131,0900,301.012
20110131,1000,301.013
20110131,1100,301.368
20110131,1200,301.977
20110131,1300,302.569
20110131,1400,302.941
20110131,1500,303.121
20110131,1600,303.057
20110131,1700,302.872
20110131,1800,302.719
20110131,1900,302.527
20110131,2000,302.371
20110131,2100,302.327
20110131,2200,302.252
20110131,2300,302.18
20110201,0000,302.118
20110201,0100,302.058
20110201,0200,302.001
20110201,0300,301.942
20110201,0400,301.882
20110201,0500,301.822
20110201,0600,301.76
20110201,0700,301.697
20110201,0800,301.633
20110201,0900,301.586
20110201,1000,301.545
20110201,1100,301.595
20110201,1200,301.759
20110201,1300,301.94
20110201,1400,302.135
20110201,1500,302.323
20110201,1600,302.662
20110201,1700,303.072
20110201,1800,303.151
20110201,1900,303.067
20110201,2000,303.059
20110201,2100,303.009
20110201,2200,303.429
20110201,2300,303.297
20110202,0000,303.176
20110202,0100,303.068
20110202,0200,302.958
20110202,0300,302.839
20110202,0400,302.717
20110202,0500,302.599
20110202,0600,302.487
20110202,0700,302.376
20110202,0800,302.268
20110202,0900,302.162
20110202,1000,302.127
20110202,1100,302.199
20110202,1200,302.346
20110202,1300,302.488
20110202,1400,302.59
20110202,1500,302.803
20110202,1600,303.195
20110202,1700,303.214
20110202,1800,303.038
20110202,1900,302.889
20110202,2000,302.874
20110202,2100,302.833
20110202,2200,302.852
20110202,2300,302.76
20110203,0000,302.669
20110203,0100,302.577
20110203,0200,302.486
20110203,0300,302.4
20110203,0400,302.317
20110203,0500,302.234
20110203,0600,302.151
20110203,0700,302.071
20110203,0800,301.99
20110203,0900,301.914
20110203,1000,301.887
20110203,1100,301.941
20110203,1200,302.094
20110203,1300,302.276
20110203,1400,302.518
20110203,1500,302.661
20110203,1600,302.738
20110203,1700,302.688
20110203,1800,302.592
20110203,1900,302.492
20110203,2000,302.44
20110203,2100,302.399
20110203,2200,302.321
20110203,2300,302.244
20110204,0000,302.166
20110204,0100,302.086
20110204,0200,302.006
20110204,0300,301.929
20110204,0400,301.852
20110204,0500,301.775
20110204,0600,301.699
20110204,0700,301.619
20110204,0800,301.536
20110204,0900,301.452
20110204,1000,301.418
20110204,1100,301.471
20110204,1200,301.638
20110204,1300,301.834
20110204,1400,301.993
20110204,1500,302.162
20110204,1600,302.338
20110204,1700,302.469
20110204,1800,302.516
20110204,1900,302.425
20110204,2000,302.421
20110204,2100,302.361
20110204,2200,302.25
20110204,2300,302.159
20110205,0000,302.073
20110205,0100,301.99
20110205,0200,301.908
20110205,0300,301.825
20110205,0400,301.738
20110205,0500,301.647
20110205,0600,301.551
20110205,0700,301.453
20110205,0800,301.351
20110205,0900,301.25
20110205,1000,301.213
20110205,1100,301.25
20110205,1200,301.287
20110205,1300,301.335
20110205,1400,301.416
20110205,1500,301.549
20110205,1600,301.732
20110205,1700,301.923
20110205,1800,302.027
20110205,1900,301.994
20110205,2000,301.894
20110205,2100,301.842
20110205,2200,301.759
20110205,2300,301.677
20110206,0000,301.602
20110206,0100,301.533
20110206,0200,301.463
20110206,0300,301.387
20110206,0400,301.305
20110206,0500,301.219
20110206,0600,301.128
20110206,0700,301.036
20110206,0800,300.944
20110206,0900,300.849
20110206,1000,300.794
20110206,1100,300.896
20110206,1200,301.021
20110206,1300,301.118
20110206,1400,301.207
20110206,1500,301.343
20110206,1600,301.52
20110206,1700,301.714
20110206,1800,301.881
20110206,1900,301.982
20110206,2000,301.96
20110206,2100,301.938
20110206,2200,301.831
20110206,2300,301.759
20110207,0000,301.695
20110207,0100,301.632
20110207,0200,301.567
20110207,0300,301.496
20110207,0400,301.419
20110207,0500,301.34
20110207,0600,301.254
20110207,0700,301.169
20110207,0800,301.082
20110207,0900,300.996
20110207,1000,300.957
20110207,1100,301.196
20110207,1200,301.417
20110207,1300,301.604
20110207,1400,301.843
20110207,1500,302.146
20110207,1600,302.286
20110207,1700,302.249
20110207,1800,302.059
20110207,1900,301.918
20110207,2000,301.847
20110207,2100,301.796
20110207,2200,301.65
20110207,2300,301.573
20110208,0000,301.499
20110208,0100,301.427
20110208,0200,301.362
20110208,0300,301.295
20110208,0400,301.225
20110208,0500,301.153
20110208,0600,301.078
20110208,0700,301
20110208,0800,300.921
20110208,0900,300.844
20110208,1000,300.789
20110208,1100,300.905
20110208,1200,301.013
20110208,1300,301.11
20110208,1400,301.224
20110208,1500,301.385
20110208,1600,301.478
20110208,1700,301.512
20110208,1800,301.494
20110208,1900,301.399
20110208,2000,301.376
20110208,2100,301.326
20110208,2200,301.239
20110208,2300,301.161
20110209,0000,301.084
20110209,0100,301.016
20110209,0200,300.949
20110209,0300,300.882
20110209,0400,300.811
20110209,0500,300.736
20110209,0600,300.657
20110209,0700,300.576
20110209,0800,300.496
20110209,0900,300.418
20110209,1000,300.392
20110209,1100,300.58
20110209,1200,300.717
20110209,1300,300.796
20110209,1400,300.871
20110209,1500,301.017
20110209,1600,301.231
20110209,1700,301.492
20110209,1800,301.688
20110209,1900,301.751
20110209,2000,301.746
20110209,2100,301.699
20110209,2200,301.66
20110209,2300,301.581
20110210,0000,301.51
20110210,0100,301.441
20110210,0200,301.372
20110210,0300,301.299
20110210,0400,301.222
20110210,0500,301.14
20110210,0600,301.057
20110210,0700,300.971
20110210,0800,300.884
20110210,0900,300.797
20110210,1000,300.772
20110210,1100,300.831
20110210,1200,300.858
20110210,1300,300.883
20110210,1400,300.953
20110210,1500,301.087
20110210,1600,301.295
20110210,1700,301.657
20110210,1800,302.264
20110210,1900,303.183
20110210,2000,303.448
20110210,2100,303.389
20110210,2200,303.066
20110210,2300,302.955
20110211,0000,302.86
20110211,0100,302.762
20110211,0200,302.664
20110211,0300,302.563
20110211,0400,302.459
20110211,0500,302.355
20110211,0600,302.251
20110211,0700,302.143
20110211,0800,302.034
20110211,0900,301.927
20110211,1000,301.87
20110211,1100,301.927
20110211,1200,301.997
20110211,1300,302.059
20110211,1400,302.194
20110211,1500,302.282
20110211,1600,302.146
20110211,1700,301.979
20110211,1800,301.908
20110211,1900,301.861
20110211,2000,301.864
20110211,2100,301.823
20110211,2200,301.794
20110211,2300,301.719
20110212,0000,301.648
20110212,0100,301.581
20110212,0200,301.518
20110212,0300,301.454
20110212,0400,301.393
20110212,0500,301.33
20110212,0600,301.264
20110212,0700,301.197
20110212,0800,301.13
20110212,0900,301.061
20110212,1000,301.062
20110212,1100,301.166
20110212,1200,301.341
20110212,1300,301.506
20110212,1400,301.688
20110212,1500,301.954
20110212,1600,302.193
20110212,1700,302.329
20110212,1800,302.287
20110212,1900,302.1
20110212,2000,302.045
20110212,2100,301.987
20110212,2200,301.889
20110212,2300,301.799
20110213,0000,301.714
20110213,0100,301.636
20110213,0200,301.563
20110213,0300,301.49
20110213,0400,301.411
20110213,0500,301.33
20110213,0600,301.247
20110213,0700,301.162
20110213,0800,301.072
20110213,0900,300.98
20110213,1000,300.928
20110213,1100,301.02
20110213,1200,301.156
20110213,1300,301.22
20110213,1400,301.279
20110213,1500,301.427
20110213,1600,301.667
20110213,1700,302.002
20110213,1800,302.338
20110213,1900,302.469
20110213,2000,302.424
20110213,2100,302.362
20110213,2200,302.621
20110213,2300,302.517
20110214,0000,302.423
20110214,0100,302.339
20110214,0200,302.256
20110214,0300,302.168
20110214,0400,302.078
20110214,0500,301.99
20110214,0600,301.9
20110214,0700,301.804
20110214,0800,301.683
20110214,0900,301.6
20110214,1000,301.498
20110214,1100,301.564
20110214,1200,301.676
20110214,1300,301.779
20110214,1400,301.966
20110214,1500,302.663
20110214,1600,303.224
20110214,1700,303.045
20110214,1800,302.639
20110214,1900,302.518
20110214,2000,302.46
20110214,2100,302.372
20110214,2200,302.277
20110214,2300,302.193
20110215,0000,302.108
20110215,0100,302.02
20110215,0200,301.936
20110215,0300,301.857
20110215,0400,301.78
20110215,0500,301.703
20110215,0600,301.627
20110215,0700,301.551
20110215,0800,301.477
20110215,0900,301.401
20110215,1000,301.359
20110215,1100,301.527
20110215,1200,302.035
20110215,1300,302.589
20110215,1400,302.805
20110215,1500,302.765
20110215,1600,302.647
20110215,1700,302.419
20110215,1800,302.205
20110215,1900,302.016
20110215,2000,301.969
20110215,2100,301.899
20110215,2200,301.801
20110215,2300,301.719
20110216,0000,301.639
20110216,0100,301.563
20110216,0200,301.488
20110216,0300,301.417
20110216,0400,301.348
20110216,0500,301.284
20110216,0600,301.22
20110216,0700,301.156
20110216,0800,301.092
20110216,0900,301.029
20110216,1000,300.994
20110216,1100,301.007
20110216,1200,301.242
20110216,1300,301.581
20110216,1400,301.926
20110216,1500,302.276
20110216,1600,302.399
20110216,1700,302.273
20110216,1800,301.943
20110216,1900,301.922
20110216,2000,301.866
20110216,2100,301.798
20110216,2200,301.671
20110216,2300,301.576
20110217,0000,301.486
20110217,0100,301.4
20110217,0200,301.318
20110217,0300,301.242
20110217,0400,301.17
20110217,0500,301.103
20110217,0600,301.038
20110217,0700,300.976
20110217,0800,300.915
20110217,0900,300.853
20110217,1000,300.814
20110217,1100,300.836
20110217,1200,300.925
20110217,1300,301.062
20110217,1400,301.301
20110217,1500,301.492
20110217,1600,301.596
20110217,1700,301.572
20110217,1800,301.455
20110217,1900,301.429
20110217,2000,301.399
20110217,2100,301.318
20110217,2200,301.248
20110217,2300,301.175
20110218,0000,301.103
20110218,0100,301.035
20110218,0200,300.971
20110218,0300,300.911
20110218,0400,300.851
20110218,0500,300.79
20110218,0600,300.729
20110218,0700,300.667
20110218,0800,300.606
20110218,0900,300.545
20110218,1000,300.511
20110218,1100,300.503
20110218,1200,300.597
20110218,1300,300.742
20110218,1400,300.906
20110218,1500,301.004
20110218,1600,301.059
20110218,1700,301.053
20110218,1800,300.99
20110218,1900,300.857
20110218,2000,300.822
20110218,2100,300.755
20110218,2200,300.583
20110218,2300,300.506
20110219,0000,300.431
20110219,0100,300.359
20110219,0200,300.29
20110219,0300,300.225
20110219,0400,300.164
20110219,0500,300.1
20110219,0600,300.036
20110219,0700,299.974
20110219,0800,299.909
20110219,0900,299.846
20110219,1000,299.808
20110219,1100,299.986
20110219,1200,300.23
20110219,1300,300.456
20110219,1400,300.575
20110219,1500,300.635
20110219,1600,300.646
20110219,1700,300.635
20110219,1800,300.58
20110219,1900,300.472
20110219,2000,300.448
20110219,2100,300.402
20110219,2200,300.294
20110219,2300,300.228
20110220,0000,300.165
20110220,0100,300.106
20110220,0200,300.049
20110220,0300,299.994
20110220,0400,299.941
20110220,0500,299.889
20110220,0600,299.839
20110220,0700,299.765
20110220,0800,299.742
20110220,0900,299.672
20110220,1000,299.679
20110220,1100,299.88
20110220,1200,300.11
20110220,1300,300.358
20110220,1400,300.662
20110220,1500,300.964
20110220,1600,301.189
20110220,1700,301.246
20110220,1800,301.149
20110220,1900,301.055
20110220,2000,301.022
20110220,2100,300.893
20110220,2200,300.831
20110220,2300,300.769
20110221,0000,300.71
20110221,0100,300.656
20110221,0200,300.604
20110221,0300,300.556
20110221,0400,300.504
20110221,0500,300.456
20110221,0600,300.407
20110221,0700,300.358
20110221,0800,300.307
20110221,0900,300.257
20110221,1000,300.246
20110221,1100,300.465
20110221,1200,300.693
20110221,1300,300.931
20110221,1400,301.183
20110221,1500,301.489
20110221,1600,301.764
20110221,1700,301.904
20110221,1800,301.774
20110221,1900,301.713
20110221,2000,301.653
20110221,2100,301.622
20110221,2200,301.535
20110221,2300,301.48
20110222,0000,301.423
20110222,0100,301.366
20110222,0200,301.31
20110222,0300,301.256
20110222,0400,301.2
20110222,0500,301.143
20110222,0600,301.085
20110222,0700,301.027
20110222,0800,300.966
20110222,0900,300.903
20110222,1000,300.908
20110222,1100,301.17
20110222,1200,301.421
20110222,1300,301.635
20110222,1400,301.885
20110222,1500,302.358
20110222,1600,302.691
20110222,1700,302.547
20110222,1800,302.195
20110222,1900,302.166
20110222,2000,302
20110222,2100,301.949
20110222,2200,301.925
20110222,2300,301.848
20110223,0000,301.773
20110223,0100,301.702
20110223,0200,301.639
20110223,0300,301.576
20110223,0400,301.512
20110223,0500,301.448
20110223,0600,301.385
20110223,0700,301.322
20110223,0800,301.256
20110223,0900,301.19
20110223,1000,301.107
20110223,1100,301.085
20110223,1200,301.181
20110223,1300,301.282
20110223,1400,301.319
20110223,1500,301.313
20110223,1600,301.227
20110223,1700,301.163
20110223,1800,301.114
20110223,1900,301.079
20110223,2000,301.043
20110223,2100,300.98
20110223,2200,300.905
20110223,2300,300.844
20110224,0000,300.782
20110224,0100,300.716
20110224,0200,300.655
20110224,0300,300.591
20110224,0400,300.527
20110224,0500,300.464
20110224,0600,300.404
20110224,0700,300.347
20110224,0800,300.291
20110224,0900,300.238
20110224,1000,300.194
20110224,1100,300.39
20110224,1200,300.771
20110224,1300,301.075
20110224,1400,301.241
20110224,1500,301.34
20110224,1600,301.408
20110224,1700,301.397
20110224,1800,301.273
20110224,1900,301.246
20110224,2000,301.224
20110224,2100,301.157
20110224,2200,301.039
20110224,2300,300.963
20110225,0000,300.891
20110225,0100,300.823
20110225,0200,300.755
20110225,0300,300.688
20110225,0400,300.621
20110225,0500,300.557
20110225,0600,300.497
20110225,0700,300.438
20110225,0800,300.381
20110225,0900,300.323
20110225,1000,300.289
20110225,1100,300.297
20110225,1200,300.302
20110225,1300,300.329
20110225,1400,300.384
20110225,1500,300.411
20110225,1600,300.409
20110225,1700,300.359
20110225,1800,300.299
20110225,1900,300.23
20110225,2000,300.17
20110225,2100,300.112
20110225,2200,300.058
20110225,2300,299.99
20110226,0000,299.927
20110226,0100,299.867
20110226,0200,299.808
20110226,0300,299.752
20110226,0400,299.701
20110226,0500,299.65
20110226,0600,299.607
20110226,0700,299.564
20110226,0800,299.522
20110226,0900,299.478
20110226,1000,299.436
20110226,1100,299.591
20110226,1200,299.808
20110226,1300,300.018
20110226,1400,300.177
20110226,1500,300.296
20110226,1600,300.393
20110226,1700,300.399
20110226,1800,300.338
20110226,1900,300.309
20110226,2000,300.271
20110226,2100,300.23
20110226,2200,300.207
20110226,2300,300.146
20110227,0000,300.088
20110227,0100,300.034
20110227,0200,299.982
20110227,0300,299.933
20110227,0400,299.888
20110227,0500,299.842
20110227,0600,299.798
20110227,0700,299.75
20110227,0800,299.703
20110227,0900,299.657
20110227,1000,299.628
20110227,1100,299.875
20110227,1200,300.161
20110227,1300,300.46
20110227,1400,300.795
20110227,1500,301.579
20110227,1600,301.893
20110227,1700,301.72
20110227,1800,301.648
20110227,1900,301.523
20110227,2000,301.521
20110227,2100,301.471
20110227,2200,301.333
20110227,2300,301.275
20110228,0000,301.213
20110228,0100,301.148
20110228,0200,301.086
20110228,0300,301.017
20110228,0400,300.948
20110228,0500,300.885
20110228,0600,300.825
20110228,0700,300.766
20110228,0800,300.709
20110228,0900,300.649
20110228,1000,300.633
20110228,1100,300.643
20110228,1200,300.72
20110228,1300,301.009
20110228,1400,301.406
20110228,1500,301.435
20110228,1600,301.571
20110228,1700,301.489
20110228,1800,301.475
20110228,1900,301.413
20110228,2000,301.36
20110228,2100,301.298
20110228,2200,301.247
20110228,2300,301.174
20110301,0000,301.106
20110301,0100,301.039
20110301,0200,300.971
20110301,0300,300.907
20110301,0400,300.843
20110301,0500,300.776
20110301,0600,300.709
